song_id,tempo,chroma_mean,mfcc_mean,rmse_mean,centroid_mean,bandwidth_mean,contrast_mean,rolloff_mean,zcr_mean,tonnetz_mean,valence_mean,valence_std,arousal_mean,arousal_std
176,62.26468373493976,0.27646276,-8.673461,0.13026543,433.19186490906776,416.9070536879637,25.1773624486726,613.1582363311437,0.01710342808153014,0.03039269594116213,2.4,1.62,3.9,1.58
177,101.33272058823529,0.43541536,3.4472651,0.1197915,2697.182483070706,3390.8697670525444,21.844297311091626,6142.909205346793,0.05257136302163833,0.035940096890486585,4.8,1.4,5.6,1.74
178,101.33272058823529,0.30089092,-11.935901,0.042851232,3493.5233540852737,3807.9070341682686,23.20041171746771,7860.917123502705,0.05908027031813498,0.03407096002158215,2.8,2.09,3.7,2.1
179,97.50884433962264,0.33090332,-4.2997794,0.1211484,1392.7356088723866,1785.560941027741,22.457120434077588,2408.091054264876,0.03925016502447192,-0.054273105064353275,5.2,2.04,6.0,1.95
180,99.38401442307692,0.42364857,-0.31076175,0.14367157,484.2552343139793,664.9896992898771,22.167311426807093,875.0507540603248,0.014973328942704305,-0.005082052232095122,4.8,1.89,5.9,1.37
181,135.99917763157896,0.44195843,-1.9196193,0.07849271,1758.570792643983,1882.0804844127479,23.187702085938152,3473.201856148492,0.054695178565674143,0.050251374337403586,3.7,2.1,2.5,0.92
182,123.046875,0.3294026,-18.86874,0.03711699,987.8289825538538,1251.3998382333602,21.114748120004187,1631.958309686534,0.025016426978683667,0.033786425753707786,2.2,0.87,3.7,2.05
184,114.84375,0.31704825,-9.945938,0.09917703,1725.6754153888235,2017.8323947442054,24.590775664189326,3234.9338820397024,0.04092556591318908,0.07008892147869919,3.6,1.85,3.4,1.11
185,101.33272058823529,0.3619269,-13.897076,0.03847523,934.648936589555,1137.821497325763,22.04007507069973,1695.81462972131,0.026654974079082946,-0.011396662337542912,4.9,1.92,4.6,1.36
186,139.6748310810811,0.5071729,0.22028455,0.12648702,1260.5688876616732,1768.2782221520808,20.967125090033793,2558.607145660259,0.02503202380377383,0.09425846062428103,3.7,1.68,4.0,1.61
187,79.50721153846153,0.19220458,-27.413013,0.03191615,928.5697545967583,723.0828732919281,24.405337048915566,1273.1048725487829,0.041000657079147344,0.03674205184474283,2.5,1.86,3.7,1.95
188,120.18531976744185,0.306599,-3.4533768,0.14719893,1996.6382605623078,2740.582824095431,23.660580959733448,3825.2886670450152,0.03665606082560536,0.046147732540305984,4.0,1.55,3.3,1.55
189,178.20581896551724,0.4356483,-8.6923895,0.18729757,1990.2491851497266,1863.5352352185544,19.33185704093901,3456.476014174884,0.061026093024941996,0.010102369211929507,6.5,1.63,7.1,1.58
190,75.99954044117646,0.32146534,-19.87357,0.06441201,1378.2995747286266,1423.2156120972784,24.20812536669724,2632.9794899216936,0.04153814510021913,0.02556542377960226,2.8,1.83,3.1,1.3
191,89.10290948275862,0.29417655,-13.700925,0.0644201,825.4802571861968,806.7632510032973,22.928841016205684,1425.3793424579792,0.026294360389296754,0.023306635379535128,5.1,2.02,6.3,1.9
192,74.89809782608695,0.2707601,-16.758165,0.17519876,1973.8542356168782,1854.8910166057517,24.89932474055738,3418.071500374324,0.0631639970939593,0.007601321636332526,5.8,0.6,6.1,0.54
193,109.95678191489361,0.3112291,-2.124197,0.14933498,2600.5412269616345,3122.6817662446565,22.599673667379736,5383.367361625547,0.05880587115112085,0.09696445509990985,4.1,1.81,3.0,1.34
194,172.265625,0.28002948,-17.900383,0.060118098,684.7791686786525,657.8729620797795,23.908901444343172,1080.9312964886012,0.024686126473145286,0.06515469843715377,2.7,1.79,4.7,1.27
195,143.5546875,0.25018728,-14.405306,0.038894758,1229.1674971392247,1818.2423927908935,24.847107684093615,2110.192889960877,0.032197381343379704,0.052063535384462,4.2,1.94,2.7,0.78
196,172.265625,0.2562913,-9.867031,0.124031,1314.2747622837887,1621.3124739150114,25.115391628081003,2247.3075854907265,0.03869509414444874,-0.036094832047861715,4.3,1.68,4.5,1.63
197,84.72079918032787,0.24119452,-14.831294,0.070365734,483.0402989659955,405.5545821575634,23.956024283348658,688.9126169156033,0.0206175782257025,-0.05808507378071162,2.2,1.4,2.8,1.33
198,112.34714673913044,0.36732775,-6.26279,0.061943423,726.908922458211,1238.4431394135725,24.299864788284005,1222.7941686992851,0.018826499911450283,0.14024061794940942,1.9,0.7,3.3,1.79
199,112.34714673913044,0.25041074,-14.07537,0.041321296,1939.7547447154238,2088.807359625825,24.79273437489978,3511.4157161894486,0.06038734379026024,-0.059986590822086676,5.3,1.49,5.7,1.27
201,107.666015625,0.24578921,-22.567003,0.05917423,974.7801242590526,975.5844387132769,26.873885713341807,1818.4815019576565,0.02848294703854086,0.021057500104286874,3.7,1.49,4.8,1.54
202,198.76802884615384,0.24286866,-26.26731,0.057743736,1685.6211188548202,1831.976309776508,24.417501309959892,2913.521765334977,0.04521693332688837,0.08527968196088277,4.6,1.36,5.2,1.4
203,99.38401442307692,0.18377462,-16.885935,0.087467894,830.2935067505582,602.8269455720036,24.63689373158431,1288.78357924884,0.03180663307231245,0.05110542303576393,3.5,1.96,4.8,1.66
204,123.046875,0.46833262,-3.3489954,0.082413435,987.9884707163128,1360.0147566179403,22.12792940177251,1997.0366652769721,0.020769513123549885,-0.00850299178197383,3.6,2.01,2.2,0.98
205,55.569556451612904,0.33920416,-16.71199,0.067570366,736.7453208193097,673.4005519726833,24.55225076146411,1244.4993268209041,0.023513974755280782,0.05137449207754802,3.0,1.41,4.5,2.01
206,184.5703125,0.2260695,-28.014442,0.018355563,1004.6670174048206,1338.8905630642296,24.92920394546895,1614.8848426028787,0.02784272262203761,0.01074566212136109,2.3,0.78,2.6,1.02
207,120.18531976744185,0.39495835,-5.5737076,0.075450644,1487.3694906026683,2105.2349041994134,21.325858847971496,2987.3242338437017,0.02782121409711489,-0.02505354435535059,4.8,2.09,4.8,2.44
208,123.046875,0.4946401,-0.09822757,0.18426713,2287.915747589905,2941.979199631876,21.709372630969675,4698.775674386592,0.044998727097823286,0.019872864429067293,4.8,2.04,6.5,1.02
209,123.046875,0.39191362,0.24540938,0.14436767,571.1332503109081,825.7187331068734,21.853594259016088,941.6366553564528,0.01618283805866821,0.20381190887269757,3.1,0.94,4.6,1.85
210,139.6748310810811,0.3510403,-7.5473194,0.051374484,1375.9583822914615,1801.7165395426678,22.2382009194217,2618.3298062282483,0.038922145889726735,0.06912668615581583,4.2,2.14,5.5,2.16
211,84.72079918032787,0.34954146,-5.5285454,0.10434044,912.9953951947356,1299.8965390669266,22.10394945392453,1597.6148990356728,0.021984237037574118,-0.035748333646408205,3.1,1.22,4.9,0.83
212,93.96306818181819,0.34400553,-8.61421,0.07303475,1922.6311863969247,2467.637641017066,22.844648032500782,3824.4278839182134,0.0457595939272364,-0.037765370976180684,4.6,1.56,5.4,1.8
213,112.34714673913044,0.30476364,-16.77171,0.03113925,828.4134452805807,1021.6159424349232,22.132257914296893,1294.4347266531322,0.026151810026746585,0.062374189235087876,2.6,1.5,2.5,1.63
214,120.18531976744185,0.27138638,-19.516666,0.0531354,949.386982918048,1216.151587166377,22.794318380140496,1462.793421561051,0.02733293284711489,0.03190413082850611,3.6,1.96,4.1,1.58
215,89.10290948275862,0.38579804,-15.0188875,0.03811793,1064.1417494776279,1509.7331704536632,21.88390875843709,1930.1110924811485,0.02477419981792988,-0.012007495622268865,3.2,2.09,2.6,1.2
216,139.6748310810811,0.25440237,-14.436045,0.050168235,1366.7742323763007,1673.4819421282448,24.965477389521386,2416.056453463099,0.03730773139650953,0.052275285248236394,4.5,1.57,5.3,1.1
217,92.28515625,0.27442357,-21.593826,0.077497795,2631.227556411723,2440.2886979867317,26.18744563721552,4702.514308829212,0.08775251762944358,0.08056569751838774,3.5,1.57,4.8,1.6
218,120.18531976744185,0.25408858,-7.321526,0.11954778,701.1272829311328,735.5115633486225,24.242686106577587,1074.1418475898377,0.025942551358835653,0.04926903521314532,2.9,1.37,4.0,1.48
219,74.89809782608695,0.30494192,-7.1639447,0.1610048,1089.7739351243004,1584.3187011762548,23.829130817353136,1676.2202499637472,0.03086858927880897,-0.03582246945373202,2.4,0.8,3.8,1.47
220,129.19921875,0.49270663,-7.2473826,0.087907895,768.5832767077471,1082.707633785593,20.99067653127453,1301.8213569841575,0.01946483771251932,-0.03427077693924728,4.1,1.51,3.4,1.02
221,120.18531976744185,0.3110038,-10.512298,0.06959734,1570.6828355065811,1974.2461257487728,25.02685963236096,2935.676705698956,0.03972436718548595,0.015724069531492087,4.3,1.55,3.4,1.8
222,86.1328125,0.4015013,-7.235139,0.08104274,1539.93970985771,2241.5683239335,23.363946065810907,3028.571245290765,0.02814572868366821,0.0001728476860169853,3.8,1.33,4.3,2.37
223,49.69200721153846,0.3343203,-9.860353,0.08698548,445.1720911804053,390.33453939566243,23.365992409389033,648.2037740291731,0.018519971986089644,-0.00312730344094172,2.2,1.08,3.5,2.16
224,191.40625,0.34518147,-3.4454663,0.1455332,2571.733336993577,3042.2679076460504,23.402428197191046,5052.226396469281,0.07210135521316331,-0.05099530454931603,5.5,1.5,5.7,1.79
225,99.38401442307692,0.3698504,-8.563054,0.091093004,739.7157003865942,835.7555424542395,22.028524295599635,1201.926597819262,0.026614975769577536,0.029798711576803905,3.7,1.85,4.2,1.6
226,99.38401442307692,0.39571992,-7.7043395,0.11556646,1955.3822705548916,2368.997305133929,20.833850973340514,4333.7139510223315,0.04680853634957463,0.02122253013920813,4.9,1.7,5.0,1.55
227,87.5926906779661,0.3024962,-13.085794,0.06369323,1547.712643549328,1729.0024925052817,24.624763328787125,2901.013919411708,0.056229070066975785,-0.027223118020313537,3.1,1.14,3.5,1.5
228,79.50721153846153,0.39363515,0.28354004,0.13373895,1689.9044317735,2353.0265895059497,23.54219209918191,3564.2030932787125,0.022259910133088427,0.020163497726940857,3.5,1.63,4.0,1.26
229,71.77734375,0.41887274,3.2509239,0.17587534,1755.1154837850254,1988.9881774161922,22.062751592474058,3707.3719148473724,0.043743685801455434,0.038672837915073505,4.8,1.6,4.8,1.47
231,129.19921875,0.40218946,-4.2420015,0.07455761,1896.8290618971923,2340.143011446866,22.028891355152286,3992.0350913470825,0.045869256343379704,0.05566836069472116,4.1,1.45,5.6,1.69
232,120.18531976744185,0.34084752,-21.383955,0.029477458,1676.035174082433,1899.5258774773954,25.581638936197006,3100.897735642871,0.047917597444938176,0.020009121698720836,2.5,1.75,2.7,1.0
233,99.38401442307692,0.5058994,1.0857852,0.1180128,2131.715796261171,3101.9173709184843,20.50890962873381,4901.039125893547,0.039300980486862445,3.407210319864068e-05,4.7,1.49,4.5,1.8
234,80.74951171875,0.27518407,-24.896677,0.063126415,1362.8353720969244,1776.737382451444,24.55048011836122,2183.246968351218,0.03339156455433101,0.06408459916486194,3.5,2.38,3.9,1.45
235,90.66611842105263,0.21826625,-22.972048,0.09346874,2056.406728786931,1743.523442908404,26.633329814215596,3260.782600886302,0.07544171718025502,-0.046602996324958165,3.0,1.1,3.7,1.35
236,51.16800742574257,0.36823577,-15.781508,0.027704611,995.3231790784563,1590.6566039610125,20.503513326586774,1606.4857571418213,0.02403932331947667,-0.012548515270452155,2.5,1.5,2.4,1.2
237,132.51201923076923,0.32327652,-11.0732155,0.118155934,2079.8520335539415,2075.445680790864,24.73559281444677,3819.6640745749614,0.05601058873486605,0.03676875319607398,4.2,2.09,3.9,1.3
238,120.18531976744185,0.36275667,-8.708261,0.089255944,503.0988746939632,495.64265814095705,22.01831328506218,834.9857289050425,0.016576657892194743,0.07774217671530859,3.0,1.95,4.6,1.8
239,53.8330078125,0.20125376,-15.65881,0.08553516,480.48467420891103,479.9648362824152,24.361003015250937,667.6957049362442,0.019261827424652243,-0.05223772799172292,2.3,1.9,3.3,1.55
240,64.599609375,0.371366,-2.0929947,0.187913,2448.2059833684502,2622.7565634942566,23.09096223322669,4960.67977504347,0.06283319346503091,-0.0014714201812532335,6.4,1.36,6.6,1.02
241,151.99908088235293,0.37778404,-4.7788296,0.126867,1144.0177548851893,1536.123570810214,22.615863278078365,2124.4873424217544,0.02857803745653014,0.07763493230068057,4.1,2.12,4.6,1.36
242,90.66611842105263,0.4651172,-2.4418178,0.09127957,1752.1323607397455,2373.148458441959,23.76838670974039,3919.4759643271464,0.033253728006573856,0.08950492882745995,3.5,1.75,4.7,1.55
243,151.99908088235293,0.49448514,-1.1106702,0.11436984,1077.463356682986,1403.5817825226673,19.89099380456601,1967.4430829466357,0.025656983114204692,0.013146248854055001,7.2,1.4,4.1,2.17
244,166.70866935483872,0.29301125,-16.150074,0.1015453,2108.339385409091,1909.2408088738298,26.200001554762533,3503.8279663935614,0.0715646097173885,0.13558656610048478,4.3,1.35,4.2,1.66
245,109.95678191489361,0.28932068,-9.613909,0.046988707,1645.4720049835257,2108.0637444361932,23.39812681952574,2985.6102308128866,0.047428309948158165,0.0008534257473301692,4.2,1.99,6.1,1.58
246,198.76802884615384,0.5549465,-0.39489686,0.112452686,1225.3597372730721,2169.346086684577,22.42980767094416,2332.186344438805,0.018044377577984015,-0.07456663963368719,4.9,2.66,3.2,2.04
247,132.51201923076923,0.35574824,-8.8253565,0.06307202,2071.4401610785826,2730.5900753606725,24.357418850253826,4563.535843013427,0.04965387626384596,0.04948966442117633,3.9,1.22,4.5,1.28
248,123.046875,0.26914683,-8.280612,0.14678232,1122.500016295894,1240.4460852887394,23.14165757245933,2042.1763683949962,0.0337697677179933,0.04511805495103474,3.4,1.56,3.7,1.0
250,126.04801829268293,0.31230238,-18.25836,0.022534994,1651.4110060738371,1941.8435957523307,23.101024966287884,2991.6227242898094,0.04788012210931461,0.09672557096800777,3.4,2.06,3.6,1.36
253,107.666015625,0.33453625,9.171701,0.41797963,2143.4323001341427,2457.5555640433945,22.95001450449041,4225.023017895092,0.0515137976558475,0.024023305750926705,6.6,1.56,2.5,0.81
254,151.99908088235293,0.25904745,-10.136493,0.14739355,1016.3480663978545,704.3441913131015,25.291705521260333,1708.5727912920534,0.04361236485724414,0.06949796690350118,5.3,2.28,7.4,1.11
257,97.50884433962264,0.4610375,9.714861,0.3243155,2384.1571884719388,2650.912291005203,20.993062890260216,4727.752864784583,0.06087000599723081,0.010175403270749802,7.6,1.5,6.9,1.7
258,57.421875,0.3199242,-4.2724867,0.11719672,2197.403586364649,3083.1624207243262,25.7679749305501,4644.349144488988,0.03879622194583977,0.03305711118654112,4.3,1.35,4.3,1.35
260,72.78829225352112,0.4140045,-4.2124667,0.07169177,2597.4082426941554,3196.8534522967434,20.605924166225662,5613.371019790861,0.055757140327150956,0.009349214328626477,5.3,1.42,3.6,1.62
262,132.51201923076923,0.30410954,-9.927727,0.07044231,1157.9174045624566,1786.6820727626678,23.97086543977832,1839.4580681873067,0.030042126521445132,0.11302035217550885,5.6,1.5,6.9,0.94
264,178.20581896551724,0.40173683,-9.171632,0.041962054,1665.3696136562266,1933.735147420014,22.980303678325964,3181.1507966455756,0.041277123381955175,0.034497381832798414,5.3,1.27,5.5,1.5
265,117.45383522727273,0.31210548,-26.871143,0.03991034,3041.288179041154,3292.2267696899994,20.953776667360696,5867.176594800521,0.06794454976494076,-0.007873425323783786,4.5,1.69,6.4,0.66
266,99.38401442307692,0.40797454,3.9757757,0.2230277,971.5141233282293,1742.405173286707,25.34446516125534,1778.49724841818,0.01761548191170788,0.059407451891278135,3.6,1.5,4.8,1.94
269,166.70866935483872,0.48221537,5.631654,0.17753235,2143.2513576608317,3084.0463785959973,21.688950514039558,4875.473300751062,0.03411818066557187,0.003302189646260909,4.3,1.73,4.8,1.94
270,135.99917763157896,0.2911066,-6.8298736,0.18010963,858.8318466824478,803.831829015241,24.61928060274029,1483.78302501932,0.028010011149214323,0.017488786497945153,6.1,1.64,7.1,1.64
272,109.95678191489361,0.4285036,3.1433635,0.20982988,2041.553537397184,2698.6011529204466,21.562953413452647,4078.985510006338,0.04412610098153926,0.0008854863234008695,5.9,1.81,6.4,1.85
273,120.18531976744185,0.29718727,-5.886942,0.090949565,1785.5374187513362,2226.3964665942817,22.60633814130067,3522.542481223435,0.042801461472823286,0.014285077203096424,5.4,1.74,7.2,0.87
274,151.99908088235293,0.4408653,2.1895914,0.16756706,3124.2732691114497,3048.6346057275055,21.00220222962744,6155.328793650985,0.0823040686582303,-0.0028988869772453955,7.7,0.9,6.0,2.0
275,156.60511363636363,0.5464081,6.7536054,0.17521888,1722.9724880763172,2315.9255379099486,21.69527771904501,3671.5082792560906,0.03514114462490332,0.03275507206989857,5.3,1.42,5.5,1.02
276,156.60511363636363,0.38847968,-3.6714923,0.10806279,2512.3549847892755,2773.4704128391936,22.321618608982735,5050.013169254734,0.06285294105808861,0.002405826464433405,6.1,1.51,5.3,1.68
278,120.18531976744185,0.4488191,1.1791437,0.15756857,1669.112773157233,2397.4506360667783,22.145997179870136,3493.225125978828,0.030181294711910285,0.010239857959010775,5.5,2.06,5.1,1.64
279,112.34714673913044,0.4210718,-6.823299,0.08957098,1947.9275021619274,1962.4318025616315,22.650228631192455,3296.682366632052,0.05608228381794178,0.04438728791844009,3.6,1.2,4.7,1.42
280,120.18531976744185,0.27980158,-8.664882,0.12700556,875.899932557384,699.6848478440887,24.305329085273637,1529.5568762688515,0.033316289435099254,0.02927689093362016,4.2,1.66,3.3,1.1
281,126.04801829268293,0.32923636,-21.125647,0.104748555,1047.3769314571202,805.918809906767,23.36299220180934,1799.6906041545824,0.03672255151939933,0.015503405163648891,5.4,2.29,7.0,1.18
282,178.20581896551724,0.41565686,-2.4747992,0.08121886,2080.827951433866,2471.9014605718007,22.94560945734063,3956.50818862384,0.05858141394367105,-0.02608605892663522,3.2,1.66,4.2,0.75
284,80.74951171875,0.5374824,3.3747585,0.16892317,849.8051497129209,1129.7315269961343,21.369242957424515,1702.6262663615726,0.01899127282167697,0.07288446304818005,4.4,1.5,5.2,1.17
285,114.84375,0.409601,-6.294503,0.10876755,1258.7353536002563,1814.2858819996468,21.888626171822075,2423.703845526392,0.027279048643335913,0.0016958448018009975,3.5,1.02,5.1,1.37
286,114.84375,0.28929457,-10.3397255,0.094230555,799.5122601344204,776.87330036736,24.037766762009714,1353.7787760081164,0.02738011003124195,-0.0047551725981267055,5.7,1.95,6.9,1.87
288,93.96306818181819,0.5318049,2.663479,0.21793361,844.009053174025,1812.1189855005214,24.986473402589226,1394.8563931989559,0.011005021026682134,-0.05334943809334031,3.5,1.86,5.2,1.78
289,156.60511363636363,0.30802146,-11.072487,0.09332958,789.4599767505682,690.7775813181698,22.531190305681726,1305.7985096478942,0.02793429107901855,-0.007389315585214881,5.7,1.9,6.7,1.0
290,86.1328125,0.314558,-10.686554,0.0489152,701.9099640673969,1011.7017858342797,21.707137974153312,1151.1353955191416,0.020045210387664346,0.010813059751087699,2.1,0.83,3.9,1.58
292,95.703125,0.4435462,8.747747,0.3215923,2296.7208992580204,2534.8917639393912,20.97519710258202,4523.919630566557,0.05903020954082947,0.015743927928893117,7.3,1.0,7.4,0.92
293,95.703125,0.5334428,6.064366,0.20350988,1873.2518592053416,2353.619885869446,20.381896605718218,4085.5453278955756,0.0351466906555899,0.007002596256384091,6.3,1.62,4.2,1.94
294,198.76802884615384,0.3142925,-5.5313063,0.11691941,874.4936769639456,781.2858905016271,22.321754976712878,1496.701837507245,0.03342085164702473,0.03213040227860702,5.5,2.11,6.5,1.91
296,86.1328125,0.43838504,-2.1366982,0.08752116,1726.1843924492177,2597.7813079116168,23.77206471454623,3739.9826439240137,0.02956839411736272,-0.021905104965714017,5.9,0.94,5.7,1.27
297,70.79409246575342,0.4820518,6.5262723,0.20049918,1296.1593427940008,2084.8003897545263,22.738873053134398,2651.4317629785382,0.02335215463070379,-0.04421227824042865,3.1,1.3,3.6,1.36
298,71.77734375,0.5426714,2.3368495,0.13006613,1288.6911040848454,2020.6307969825164,23.578344138674666,2753.182544737732,0.022353143313691395,-0.018875685597326546,4.0,1.73,5.4,1.69
299,79.50721153846153,0.48679245,3.4960537,0.2334554,511.8216979860582,1080.7760145760553,25.369227445899885,691.7937028712297,0.0088316093065223,-0.035052300362011554,2.8,1.89,4.3,1.27
300,156.60511363636363,0.4485963,0.7676733,0.1359201,2492.918952170431,2678.45182578348,21.40052121409832,5146.330155102879,0.060708754950734155,-0.0011558110339436722,6.8,1.08,4.5,1.86
301,82.03125,0.39747217,-2.4109616,0.11850879,1525.0355935227685,2448.275185650163,24.523209574799463,2913.4129764799663,0.026368823072339603,-0.006076160511956075,3.2,1.47,3.7,1.73
302,132.51201923076923,0.44525084,1.4722131,0.1239069,2592.5906095687674,3230.4343500838327,21.420547780141327,5829.3837490538845,0.050919392956068024,-0.002480704872865676,6.6,2.2,7.0,1.48
303,156.60511363636363,0.5123705,4.793093,0.16137859,3068.9644000857447,3166.507503030915,20.4711873122745,5913.293815506665,0.08371759382244977,-0.0005590997422611055,7.0,1.1,6.4,1.74
304,156.60511363636363,0.27620336,-17.382711,0.044137634,1585.5492029696961,1818.1006210794037,27.214779420795512,2986.392348700734,0.04585189858642452,0.012999534209429921,3.8,1.78,4.6,1.69
305,129.19921875,0.40678313,-7.9792714,0.06766934,1384.7523815373943,1372.4195175665277,22.194595077806085,2702.0786291296367,0.04729762364760433,0.01748418583301074,6.4,1.11,6.8,0.98
306,206.71875,0.3091954,-3.8440163,0.18309212,891.0885479610224,803.4965852619354,23.35332218096414,1579.018358469378,0.030522986701442555,0.010903974320950648,5.7,2.19,6.7,1.73
307,120.18531976744185,0.34338114,-7.357119,0.055030674,1915.9179446441024,2362.902780663185,22.763100805958484,3813.4808675319027,0.05118645168696829,0.052952949548635005,6.1,1.04,6.8,1.4
308,99.38401442307692,0.5014002,6.560196,0.19856349,1973.668824398438,3070.1864040008327,21.351591261946425,4367.493157265081,0.02740492676914153,0.0037290587220110047,4.3,1.68,6.6,0.92
309,109.95678191489361,0.4619829,4.7839084,0.16214897,2061.7583987288926,2403.2481656337327,21.546346684502453,4207.400404209331,0.05828420333429933,0.014407168849006906,5.3,1.68,5.8,1.78
310,166.70866935483872,0.38393646,-2.6773446,0.119395405,1856.5306303825332,2846.726837033085,23.951386930115994,4028.3508772459427,0.03047166811566203,0.0046680849769655626,2.1,0.83,2.7,1.0
311,143.5546875,0.4741764,-1.1357362,0.09515689,1534.5858315445837,2381.7328963884197,23.326849295499475,3173.534854375966,0.02512007039702473,0.016905983740911762,5.8,1.6,6.9,0.94
312,114.84375,0.3975127,-4.462158,0.120994225,1953.410995726175,2283.1418217862483,22.098374904852147,4013.2250580046402,0.0456878433955272,0.03926600590185259,4.6,1.28,5.8,1.6
313,99.38401442307692,0.526909,4.483522,0.19022758,1625.351518102942,2529.6420727988316,24.838097664629213,3629.302312935035,0.022785577186452695,0.05217672767271752,3.6,1.36,5.3,1.27
314,147.65625,0.49284136,7.2486176,0.22312295,3050.818667934922,3505.505901341949,21.880617800823735,6912.119344547564,0.06619011725799175,0.006256038672035031,5.8,1.17,5.9,1.22
315,120.18531976744185,0.305435,-5.805669,0.087320894,1787.2241019097146,2185.689860347099,22.665104695754373,3474.228674108868,0.04755157517870943,0.06850548843046374,6.4,1.43,7.5,0.81
316,114.84375,0.31751388,0.916381,0.122090004,2427.428797359802,3184.299686351401,23.162030513975893,5221.993275087007,0.05339133293857953,0.009257698699815369,2.8,1.33,3.5,1.96
317,139.6748310810811,0.43576583,2.942382,0.20267515,2848.425184537407,2597.9719326716877,20.515916331681318,5250.876300572796,0.08906028454498582,0.008642873001277628,6.1,1.7,4.3,1.35
318,143.5546875,0.4544437,4.629289,0.16908856,2086.031455785962,2057.913349035439,21.790162787224116,3949.595488794436,0.07279780376577795,0.03457693529551733,5.9,1.7,5.9,1.45
319,103.359375,0.29928604,-11.486295,0.08252586,1159.7989072152927,1574.3045425888197,26.875810825907507,2166.2435651102087,0.025112937854472803,-0.01647247501983914,4.5,1.96,6.6,0.8
320,95.703125,0.48028022,10.2623625,0.31567866,2314.460060814276,2606.9106092450843,20.69616638306352,4652.376490900522,0.059106325728280486,-0.005407465719651805,7.4,1.28,6.6,1.43
321,147.65625,0.44151455,3.2847009,0.17576948,2193.1076341842536,2145.4884119241024,21.727034628821368,4061.105530634177,0.07617690623390005,-0.0011947547846594723,7.3,0.78,6.0,1.73
322,139.6748310810811,0.40157473,-3.9232013,0.119511686,1590.1887024737748,2009.3463197112749,21.986592521501947,3061.076286587133,0.03974171657650696,0.01106197425169613,6.1,1.22,7.6,1.02
323,147.65625,0.40373018,-5.165764,0.0714304,1426.2946142856931,2018.3669473809655,23.848394930222497,2845.408230314675,0.028926289797628256,0.007088109554969751,4.82,1.4,5.73,1.48
324,80.74951171875,0.45190874,-0.6940672,0.1255924,1502.6475110008403,2238.1825211266246,25.435991324666603,3177.9113863866887,0.029238764248454403,-0.018325982377755123,3.3,1.68,4.7,1.42
325,84.72079918032787,0.35744885,-0.09223714,0.1498885,2017.5331799608741,2373.146399808715,23.74439338983496,3802.0953043430973,0.05225163238753545,0.05255451588388896,5.5,1.75,5.4,2.06
326,87.5926906779661,0.5154665,3.602874,0.13642754,2412.007403184534,3086.2367984470725,23.273063942311694,5449.87107562355,0.042957420968677495,0.046502744780130015,5.4,1.56,7.2,1.25
327,126.04801829268293,0.41498685,-2.4056609,0.12846468,2738.095510781052,3228.899309479451,24.50703899412897,5847.202080515843,0.058542305633371976,-0.01052778439205773,6.0,1.34,7.1,1.3
328,120.18531976744185,0.49206826,7.308311,0.24365813,2023.222523006436,2656.1018036472965,20.79652587116793,4295.580035862636,0.042604866008178775,0.03626375810677433,5.2,1.6,4.2,2.09
329,178.20581896551724,0.39595002,-1.48429,0.13984635,1724.8638997875437,2801.762488956285,21.946360086509692,3423.157559636021,0.02430001691802011,0.028380255746244636,3.3,2.28,4.2,2.23
330,129.19921875,0.55665785,3.3580432,0.17445967,1830.0762240788335,1559.2741789290956,19.933532493344597,3536.802244960847,0.07166568985241041,-0.005749455366159481,5.9,2.3,3.1,1.87
332,120.18531976744185,0.6791672,10.792824,0.24973084,2804.5187422828308,3604.985227154898,21.54760418698568,6691.695256653304,0.04462213924040443,0.029445961377022444,5.5,1.12,6.9,0.83
333,93.96306818181819,0.52861595,0.9448605,0.10761204,2228.7037537476963,2498.2844480607746,20.462356091392945,4100.562486405162,0.06072297849800206,0.012200216027262824,6.7,1.55,6.1,1.7
334,63.02400914634146,0.3715062,-4.798348,0.13480712,1063.0907765239915,777.9635873361893,21.693344490735797,1890.147821200696,0.04398811106277391,0.013311707876570652,5.9,1.64,5.9,1.92
335,147.65625,0.4481308,6.100977,0.16460696,2405.036865877704,2962.754271519073,21.60778729375548,5081.602786035382,0.05511624089649394,0.0006981299499176597,6.8,1.47,6.8,1.33
336,99.38401442307692,0.43300733,4.480388,0.16995618,2620.4028701482334,3205.818630071452,22.010856787891427,5625.590918421561,0.05229804124001803,0.024075361187244522,6.1,1.51,6.6,1.5
338,114.84375,0.53022116,-4.300477,0.055837523,1738.3413428530314,2462.136105256456,21.31038613388148,3932.9154808947214,0.02945032043535705,0.041135547437097186,3.0,0.77,3.8,1.47
339,132.51201923076923,0.5574072,9.036789,0.2301203,2097.3801341665157,2979.820246757806,21.41043262178511,4686.611245109641,0.035011224682831014,0.033857097699165034,5.9,1.58,6.9,1.14
340,139.6748310810811,0.45424357,-14.7417755,0.028678175,1860.6811907306594,2337.3112451175994,22.84883634708345,3634.9677674000195,0.03997654941879186,0.017678846376910733,3.8,2.36,4.6,1.91
341,184.5703125,0.37560102,-9.099123,0.05898579,1131.0156905455713,1823.307787336161,23.741787358300872,2001.6060830636593,0.0222754107499356,0.02991583632137118,3.8,1.78,4.4,1.69
342,120.18531976744185,0.5331821,4.189648,0.19085106,1057.9480152534861,1748.4191427373503,27.607893620902317,1995.010776903014,0.02079987562789799,0.13913669410738583,4.0,2.05,5.1,2.12
